State,APMC's,Commodity,Min Price,Modal Price,Max Price,Date
MAHARASHTRA,MANORA,SOYABEANS,"1,599","4,340","4,490",10-09-2025
ODISHA,BALUGAON,RAW BANANA,"1,900","1,900","1,900",10-09-2025
ODISHA,PARALAKHEMUNDI,CABBAGE,"1,500","1,500","1,500",10-09-2025
RAJASTHAN,BHAWANI MANDI,MUSTARD,"6,350","6,500","6,500",10-09-2025
RAJASTHAN,ITAWA,PADDY 1001,"2,600","2,650","2,660",10-09-2025
RAJASTHAN,SRI GANGANAGAR GRAIN,MOONG WHOLE (GREEN GRAM),"5,911","6,701","6,755",10-09-2025
RAJASTHAN,UDAIPUR F AND V,BRINJAL,"1,500","3,000","4,000",10-09-2025
TAMIL NADU,SANKARAPURAM,PADDY(75 KG),"1,346","1,775","2,027",10-09-2025
TAMIL NADU,ULUNDURPETTAI,BAJRA,"2,159","2,879","2,879",10-09-2025
TELANGANA,KESAMUDRAM,PADDY JAI SRI RAM,"3,095","3,095","3,095",10-09-2025
UTTAR PRADESH,KASGANJ,WHEAT,"2,500","2,510","2,510",10-09-2025
UTTAR PRADESH,SHAHJAHANPUR,WHEAT,"2,450","2,450","2,450",10-09-2025
GUJARAT,SANAND,PADDY 6444,"1,650","1,945","1,945",10-09-2025
HARYANA,THANESAR,CABBAGE,"1,500","1,500","2,000",10-09-2025
MADHYA PRADESH,BINA,SOYA-YELLOW,"4,240","4,385","4,490",10-09-2025
MAHARASHTRA,WARDHA,ARHAR WHOLE / TUR (RED GRAM),"5,890","5,890","6,170",10-09-2025
TAMIL NADU,THIRUMANGALAM,RICE,"5,900","8,000","21,000",10-09-2025
TAMIL NADU,VIRUDHACHALAM,GROUNDNUT KERNEL_80 KG(TN),"8,363","8,987","10,337",10-09-2025
HARYANA,FARIDABAD,GUAVA,"2,000","2,000","2,500",10-09-2025
HARYANA,GURGAON,BITTER GOURD,"1,655","1,655","1,899",10-09-2025
HARYANA,SIRSA,TOMATO,"2,500","2,500","2,700",10-09-2025
MAHARASHTRA,BEED,JOWAR,"1,955","1,955","2,780",10-09-2025
MAHARASHTRA,NER PARASOPANT,SOYABEANS,"2,000","4,395","4,395",10-09-2025
PUDUCHERRY,THATTANCHAVADY,CUMBU-HYBRID,"2,269","2,489","2,489",10-09-2025
RAJASTHAN,PILIBANGA,WHEAT,"2,511","2,571","2,611",10-09-2025
TAMIL NADU,ANNUR,COCONUT DEHUSKED IN QUINTAL,"6,339","7,250","7,250",10-09-2025
TAMIL NADU,THIYAGADURGAM,MAIZE-NEW,"2,179","2,229","2,229",10-09-2025
CHHATTISGARH,KAWARADHA,WHEAT,"2,478","2,502","2,502",10-09-2025
GUJARAT,THARA,CASTOR SEED,"6,400","6,400","6,440",10-09-2025
MAHARASHTRA,AHILYANAGAR,CHANA (BENGAL GRAM),"5,580","5,600","5,720",10-09-2025
MAHARASHTRA,AMRAVATI,JOWAR,"1,800","1,800","2,000",10-09-2025
RAJASTHAN,ALWAR,CHANA (BENGAL GRAM),"5,150","5,725","5,725",10-09-2025
RAJASTHAN,HANUMANGARH,MUSTARD,"6,436","6,618","6,618",10-09-2025
RAJASTHAN,SIKAR,RADDISH,"1,000","1,400","1,800",10-09-2025
TAMIL NADU,SULUR,MINT LEAVES,200,200,200,10-09-2025
GUJARAT,SANAND,WHEAT,"1,800","2,695","2,850",10-09-2025
MAHARASHTRA,JALGAON,JOWAR-WHITE,"2,600","2,600","2,850",10-09-2025
ODISHA,PARALAKHEMUNDI,BRINJAL,"1,500","1,500","1,500",10-09-2025
RAJASTHAN,BHINMAL,LEMON,"3,700","3,800","4,000",10-09-2025
TELANGANA,NIZAMABAD,MAIZE HYBRID,"1,051","1,926","1,926",10-09-2025
TELANGANA,TANDUR,ARHAR WHOLE / TUR (RED GRAM),"6,111","6,390","6,390",10-09-2025
UTTAR PRADESH,NOIDA APMC,CAPSICUM,"6,250","6,450","6,510",10-09-2025
UTTARAKHAND,DEHRADUN,CARROT,"1,300","1,300","1,300",10-09-2025
CHHATTISGARH,BHATAPARA,WHEAT,"2,452","2,452","2,581",10-09-2025
GUJARAT,DEHGAM,BAJRA,"2,565","2,590","2,590",10-09-2025
HARYANA,GURGAON,GUAVA,"3,000","3,000","3,000",10-09-2025
HARYANA,PANIPAT,BRINJAL,600,750,800,10-09-2025
HARYANA,THANESAR,RADDISH,"1,000","1,500","1,500",10-09-2025
HIMACHAL PRADESH,KANGRA JASSOUR,BITTER GOURD,"2,000","2,000","2,000",10-09-2025
MADHYA PRADESH,GADARWARA,TUR/ARHAR,"6,001","6,001","6,355",10-09-2025
MADHYA PRADESH,KRISHI UPAJ MANDI SAMITI-BADWAHA,WHEAT,"2,632","2,632","2,632",10-09-2025
ODISHA,GUNUPUR,TOMATO,"5,000","5,000","5,000",10-09-2025
ODISHA,RAYAGADA,RIDGE GOURD (TURAI),"2,700","2,700","2,700",10-09-2025
RAJASTHAN,CHOMU F AND V,ONION,"1,310","1,370","1,375",10-09-2025
RAJASTHAN,KISHANGARH RENWAL,MUSTARD SEED,"6,700","6,750","6,750",10-09-2025
RAJASTHAN,NAGOUR,GUAR SEEDS,"4,700","4,790","4,790",10-09-2025
TAMIL NADU,KILPENNATHUR,PADDY(75 KG),"1,402","1,823","1,956",10-09-2025
TAMIL NADU,PALANI,PUMPKIN,200,200,200,10-09-2025
TAMIL NADU,VIKIRAVANDI,GROUNDNUT PODS_40 KG(TN),"4,298","7,688","7,788",10-09-2025
TAMIL NADU,VIRUDHUNAGAR,MAIZE,"2,000","2,000","2,000",10-09-2025
UTTAR PRADESH,BISWAN,POTATO,800,801,801,10-09-2025
UTTAR PRADESH,POWAYAN,POTATO,800,800,800,10-09-2025
UTTAR PRADESH,SAHIYAPUR,LADY FINGER,"1,655","1,655","1,655",10-09-2025
UTTARAKHAND,HARIDWAR,APPLE,"3,040","3,040","3,040",10-09-2025
MADHYA PRADESH,MANAWAR,WHEAT,"2,725","2,725","2,725",10-09-2025
MAHARASHTRA,MALKAPUR,WHEAT,"2,500","2,655","2,800",10-09-2025
ODISHA,BALUGAON,CABBAGE,"2,400","2,400","2,400",10-09-2025
ODISHA,HINJILICUT,PAPAYA,"1,200","1,250","1,250",10-09-2025
RAJASTHAN,RIDMALSAR,MUSTARD SEED,"6,500","6,683","6,683",10-09-2025
RAJASTHAN,SIKAR,BITTER GOURD,"2,200","2,200","3,100",10-09-2025
UTTAR PRADESH,PRAYAGRAJ,GREEN CHILLI,"1,408","1,450","1,450",10-09-2025
UTTARAKHAND,KASHIPUR,CHILLIES,"1,400","2,200","2,200",10-09-2025
UTTARAKHAND,MANGLOUR,GUAVA,"1,505","1,507","1,508",10-09-2025
ANDHRA PRADESH,GUNTUR,CHILLI-TALU A/C,"4,000","6,000","9,000",10-09-2025
HARYANA,PANIPAT,BOTTLE GOURD,500,750,850,10-09-2025
ODISHA,BARIPADA,RAW BANANA,"3,000","3,000","3,000",10-09-2025
ODISHA,PARALAKHEMUNDI,FRENCH BEAN,"4,000","4,000","4,000",10-09-2025
RAJASTHAN,DEI,CHANA (BENGAL GRAM),"5,661","5,681","5,800",10-09-2025
RAJASTHAN,JODHPUR F AND V,CAPSICUM,"5,000","5,000","7,000",10-09-2025
RAJASTHAN,KHAJUWALA,GUAR SEEDS,"4,650","4,650","4,833",10-09-2025
RAJASTHAN,NIMBAHERA,CHANA (BENGAL GRAM),"5,470","5,571","5,571",10-09-2025
TAMIL NADU,THODUVATTI,BANANA STEM,125,125,125,10-09-2025
UTTAR PRADESH,PILIBHIT,TOMATO,"1,600","1,610","1,610",10-09-2025
UTTAR PRADESH,RAMPUR,TOMATO,"1,490","1,670","2,155",10-09-2025
UTTAR PRADESH,SAHARANPUR,CUCUMBER,"2,000","2,500","2,500",10-09-2025
ODISHA,BALUGAON,LESSER YAM,"2,200","2,200","2,200",10-09-2025
RAJASTHAN,CHOMU F AND V,BRINJAL,"2,310","2,310","2,340",10-09-2025
RAJASTHAN,SRI MADHOPUR,MUSTARD,"3,615","5,458","5,458",10-09-2025
RAJASTHAN,SRIGANGANAGAR F AND V,LADY FINGER,"2,700","2,700","2,700",10-09-2025
RAJASTHAN,SRIGANGANAGAR F AND V,BRINJAL,"1,700","1,700","1,700",10-09-2025
HARYANA,FARIDABAD,CUCUMBER,"1,800","1,800","1,800",10-09-2025
HARYANA,THANESAR,CUCUMBER,"1,000","1,000","2,000",10-09-2025
HARYANA,THANESAR,PUMPKIN,800,800,"1,000",10-09-2025
MAHARASHTRA,AHILYANAGAR,WHEAT,"2,575","2,590","2,725",10-09-2025
ODISHA,GUNUPUR,GARLIC,"9,000","9,000","9,000",10-09-2025
ODISHA,KEONJHAR,PUMPKIN,"1,700","1,700","1,700",10-09-2025
ODISHA,TIKABALI,CAULIFLOWER,"3,500","3,500","3,500",10-09-2025
RAJASTHAN,JODHPUR F AND V,BRINJAL,"1,800","2,000","2,300",10-09-2025
RAJASTHAN,NAGOUR,MUSTARD,"6,200","6,576","6,576",10-09-2025
UTTARAKHAND,KASHIPUR,RADDISH,"1,200","1,200","1,300",10-09-2025
CHHATTISGARH,BALOD,PADDY-SWARNAMASOORI,"1,876","1,906","1,923",10-09-2025
CHHATTISGARH,RAJIM,PADDY-MAHAMAYA,"1,618","1,814","1,814",10-09-2025
GUJARAT,HIMMATNAGAR,WHEAT,"2,790","2,790","2,790",10-09-2025
HARYANA,TAURU APMC,ONION,"1,800","1,800","1,800",10-09-2025
MAHARASHTRA,JALGAON,URAD (BLACK GRAM),"6,100","6,100","6,500",10-09-2025
MAHARASHTRA,RISOD,TUR/ARHAR,"6,065","6,065","6,255",10-09-2025
MAHARASHTRA,UDGIR,CHANA (BENGAL GRAM)-DESI,"5,640","5,640","5,640",10-09-2025
ODISHA,BETNOTI,BOTTLE GOURDE,"1,700","1,700","1,700",10-09-2025
ODISHA,BETNOTI,ARBI (COLACASIA),"1,700","1,800","1,800",10-09-2025
ODISHA,BETNOTI,LADY FINGER,"2,500","2,500","2,600",10-09-2025
ODISHA,TIKABALI,BEANS -CLUSTER,"5,800","5,800","6,000",10-09-2025
PUNJAB,SANGRUR,PADDY-BASMATI1121,"2,930","2,930","2,930",10-09-2025
RAJASTHAN,BANDIKUI,CHANA (BENGAL GRAM)-DESI,"4,800","5,520","5,625",10-09-2025
RAJASTHAN,SRIGANGANAGAR F AND V,LEMON,"3,500","3,500","3,500",10-09-2025
UTTAR PRADESH,DEORIA,TOMATO,"2,750","2,750","2,750",10-09-2025
UTTAR PRADESH,JALALABAD APMC,WHEAT,"2,550","2,550","2,600",10-09-2025
UTTAR PRADESH,PRATAPGARH,POTATO,"1,000","1,000","1,000",10-09-2025
ANDHRA PRADESH,GUNTUR,CHILLI-341 A/C,"12,000","15,700","15,700",10-09-2025
HARYANA,SIRSA,MOUSAMBI,"3,000","3,500","3,500",10-09-2025
ODISHA,BETNOTI,POINTED GOURD (PARWAL),"2,700","2,700","2,700",10-09-2025
ODISHA,BETNOTI,BITTER GOURD,"3,200","3,200","3,200",10-09-2025
ODISHA,BETNOTI,BRINJAL,"2,800","2,800","2,800",10-09-2025
ODISHA,BETNOTI,CUCUMBER,"2,300","2,300","2,300",10-09-2025
ODISHA,PARALAKHEMUNDI,BEANS -CLUSTER,"2,000","2,000","2,000",10-09-2025
ODISHA,TIKABALI,CABBAGE,"2,600","2,600","2,600",10-09-2025
RAJASTHAN,AJMER F AND V,GARLIC,"7,200","7,202","7,202",10-09-2025
RAJASTHAN,MAHUWA MANDAWAR,MUSTARD,"6,693","6,693","6,693",10-09-2025
RAJASTHAN,NIMBAHERA,FENUGREEK (WHOLE),"4,000","4,000","5,661",10-09-2025
RAJASTHAN,PADAMPUR,GUAR SEEDS,"4,501","4,522","4,522",10-09-2025
TELANGANA,KESAMUDRAM,MAIZE,"1,900","1,900","1,900",10-09-2025
UTTAR PRADESH,JANGIPURA,RICE,"3,380","3,390","3,390",10-09-2025
UTTAR PRADESH,NOIDA APMC,BITTER GOURD,"2,510","3,110","3,110",10-09-2025
WEST BENGAL,KARIMPUR SUBMARKET YARD,BRINJAL,"4,030","4,030","4,030",10-09-2025
HARYANA,SIRSA,ONION,"1,600","1,700","1,700",10-09-2025
HARYANA,THANESAR,GREEN CHILLI,"1,500","2,000","2,000",10-09-2025
RAJASTHAN,AJMER F AND V,CAULIFLOWER,"1,800","1,828","1,830",10-09-2025
RAJASTHAN,AJMER F AND V,CORIANDER,"3,100","3,148","3,155",10-09-2025
RAJASTHAN,DEI,SOYABEANS,"3,801","3,801","4,444",10-09-2025
RAJASTHAN,UDAIPUR F AND V,GINGER,"2,000","4,000","4,000",10-09-2025
CHHATTISGARH,KAWARADHA,CHANA GRAM,"4,500","5,602","5,602",10-09-2025
MAHARASHTRA,MALKAPUR,CHANA (BENGAL GRAM)-DESI,"5,150","5,355","7,171",10-09-2025
ODISHA,RAHAMA,LADY FINGER,"3,000","3,000","3,000",10-09-2025
RAJASTHAN,AJMER F AND V,CABBAGE,"1,400","1,412","1,418",10-09-2025
RAJASTHAN,BARMER,BRINJAL,"2,825","2,825","2,825",10-09-2025
RAJASTHAN,JAIPUR F AND V MUHANA,BITTER GOURD,"3,000","3,000","3,000",10-09-2025
RAJASTHAN,NIMBAHERA,MAIZE,"1,901","1,901","2,170",10-09-2025
RAJASTHAN,SRIGANGANAGAR F AND V,GARLIC,"7,500","7,500","7,500",10-09-2025
RAJASTHAN,SRIGANGANAGAR F AND V,GREEN CHILLI,"2,900","2,900","2,900",10-09-2025
UTTAR PRADESH,PURANPUR,ONION,"1,405","1,405","1,405",10-09-2025
HARYANA,ELLANABAD,TOMATO,"1,800","2,000","2,500",10-09-2025
HARYANA,FARIDABAD,POMEGRANATE,"5,000","5,000","5,000",10-09-2025
HIMACHAL PRADESH,FRUIT MANDI SOLAN,APPLE,"10,000","10,000","10,000",10-09-2025
ODISHA,BARIPADA,TOMATO,"4,000","4,000","4,000",10-09-2025
RAJASTHAN,BHAGAT KI KOTHI,MUSTARD,"6,250","6,250","6,250",10-09-2025
RAJASTHAN,ITAWA,URAD (BLACK GRAM),"3,450","3,450","5,500",10-09-2025
RAJASTHAN,KHAIRTHAL,GUAR SEEDS,"4,250","4,250","4,250",10-09-2025
RAJASTHAN,SRIGANGANAGAR F AND V,PUMPKIN,"1,400","1,400","1,400",10-09-2025
TAMIL NADU,THONDAMUTHUR,BRINJAL-HYBRID,200,200,200,10-09-2025
UTTAR PRADESH,MAURANIPUR,WHEAT,"2,508","2,508","2,508",10-09-2025
CHHATTISGARH,AMBIKAPUR,WHEAT,"2,428","2,428","2,428",10-09-2025
HARYANA,ELLANABAD,AMERICAN-COTTON,"6,125","6,400","6,851",10-09-2025
HARYANA,GURGAON,BRINJAL-HYBRID,"1,600","1,600","1,855",10-09-2025
HARYANA,PUNDRI,POTATO SWEET,"1,000","1,000","1,100",10-09-2025
HIMACHAL PRADESH,TAKOLI,APPLE,"5,000","5,000","5,000",10-09-2025
JHARKHAND,GRIDIH,PADDY 1001,"2,051","2,051","2,051",10-09-2025
MADHYA PRADESH,KRISHI UPAJ MANDI SAMITI-BADWAHA,MAIZE,"1,565","1,565","1,565",10-09-2025
MADHYA PRADESH,MANAWAR,MAIZE,"2,250","2,250","2,250",10-09-2025
ODISHA,BARIPADA,POTATO,"1,400","1,400","1,400",10-09-2025
ODISHA,GUNUPUR,ONION RED,"2,500","2,500","2,500",10-09-2025
ODISHA,PARALAKHEMUNDI,TOMATO,"3,000","3,000","3,000",10-09-2025
RAJASTHAN,BIKANER GRAIN,MOTH,"5,091","5,270","5,270",10-09-2025
RAJASTHAN,GAJSINGHPUR,BARLEY (JAU),"2,116","2,116","2,116",10-09-2025
RAJASTHAN,JAIPUR F AND V MUHANA,MINT LEAVES,"1,000","1,000","1,000",10-09-2025
RAJASTHAN,PADAMPUR,MUSTARD,"6,334","6,334","6,593",10-09-2025
RAJASTHAN,UDAIPUR F AND V,PUMPKIN,900,"1,000","1,000",10-09-2025
TAMIL NADU,AVALURPET,GROUNDNUT KERNEL_80 KG(TN),"8,287","9,987","11,274",10-09-2025
TAMIL NADU,THIRUKOVILUR,GINGELLY_80 KG(TN),"3,612","12,074","12,074",10-09-2025
TAMIL NADU,VETTAVALAM,PADDY(75 KG),"1,816","1,962","1,962",10-09-2025
TELANGANA,NAGARKURNOOL,MAIZE,"2,279","2,279","2,279",10-09-2025
UTTAR PRADESH,DEORIA,BITTER GOURD,"2,450","2,450","2,450",10-09-2025
UTTAR PRADESH,HATHRAS,BAJRA,"2,020","2,020","2,020",10-09-2025
UTTARAKHAND,KICHHA,BOTTLE GOURD,"1,070","1,300","1,300",10-09-2025
ANDHRA PRADESH,KURNOOL,FOX TAIL MILLET,"2,210","2,259","2,259",10-09-2025
MAHARASHTRA,AHILYANAGAR,MOONG WHOLE (GREEN GRAM),"7,530","7,830","8,385",10-09-2025
RAJASTHAN,CHAKSU,CHANA (BENGAL GRAM),"5,500","5,577","5,577",10-09-2025
RAJASTHAN,GAJSINGHPUR,MOONG WHOLE (GREEN GRAM),"5,801","5,801","6,626",10-09-2025
RAJASTHAN,UDAIPUR F AND V,TINDA,"1,000","2,000","3,000",10-09-2025
TAMIL NADU,MANALURPET,MAIZE,"2,269","2,269","2,289",10-09-2025
TAMIL NADU,SETHIATHOPE,COTTON,"3,039","6,899","8,009",10-09-2025
TELANGANA,WARANGAL,GREEN GRAM,"2,302","3,512","6,507",10-09-2025
GUJARAT,JHALOD,MAIZE WHITE,"2,600","2,600","2,600",10-09-2025
ODISHA,BAHADAJHOLA,TOMATO,"2,800","2,800","2,800",10-09-2025
RAJASTHAN,CHOMU F AND V,CABBAGE,"1,650","1,650","1,830",10-09-2025
RAJASTHAN,CHOMU F AND V,PUMPKIN,810,815,825,10-09-2025
RAJASTHAN,JAITSAR,WHEAT,"2,686","2,686","2,686",10-09-2025
RAJASTHAN,KOTPUTLI,BAJRA,"1,900","1,900","2,100",10-09-2025
RAJASTHAN,NIMBAHERA,BARLEY (JAU),"2,380","2,386","2,456",10-09-2025
RAJASTHAN,OSIAN MATHANIA,MUSTARD,"6,200","6,300","6,500",10-09-2025
RAJASTHAN,SANGARIYA,GUAR SEEDS,"3,800","4,461","4,461",10-09-2025
RAJASTHAN,SIKAR,SPRING ONION,"2,000","2,500","3,000",10-09-2025
TAMIL NADU,ALANGUDI,PADDY ADT-37,"2,083","2,083","2,083",10-09-2025
TAMIL NADU,KADAYANALLUR,LEMON,"8,000","8,000","8,000",10-09-2025
UTTAR PRADESH,DEORIA,BOTTLE GOURD,"1,550","1,550","1,550",10-09-2025
UTTAR PRADESH,GHAZIABAD,LADY FINGER,"1,600","1,600","1,650",10-09-2025
UTTARAKHAND,RISHIKESH,TOMATO,"2,125","2,125","2,125",10-09-2025
GUJARAT,JHALOD,WHEAT,"2,700","2,700","2,700",10-09-2025
GUJARAT,VISAVADAR,SESAME SEED,"8,040","8,430","8,720",10-09-2025
ODISHA,BARIPADA,BRINJAL,"3,000","3,000","3,000",10-09-2025
ODISHA,GUNUPUR,BOTTLE GOURD,"3,900","3,900","3,900",10-09-2025
ODISHA,GUNUPUR,CUCUMBER,"3,900","3,900","3,900",10-09-2025
ODISHA,GUNUPUR,FRENCH BEAN,"4,200","4,200","4,200",10-09-2025
ODISHA,GUNUPUR,LADY FINGER,"4,200","4,200","4,200",10-09-2025
ODISHA,GUNUPUR,BEETROOT,"4,500","4,500","4,500",10-09-2025
ODISHA,GUNUPUR,BRINJAL,"4,200","4,200","4,200",10-09-2025
ODISHA,GUNUPUR,GREEN CHILLI,"4,600","4,600","4,600",10-09-2025
ODISHA,GUNUPUR,PEAS GREEN,"4,500","4,500","4,500",10-09-2025
ODISHA,GUNUPUR,GINGER,"8,000","8,000","8,000",10-09-2025
ODISHA,HINJILICUT,RAW BANANA,"3,100","3,200","3,200",10-09-2025
ODISHA,KUCHINDA,PUMPKIN,900,900,900,10-09-2025
RAJASTHAN,AJMER F AND V,BEANS -CLUSTER,"3,000","3,022","3,024",10-09-2025
RAJASTHAN,PRATAPGARH RJ,MAIZE,"2,090","2,221","2,470",10-09-2025
RAJASTHAN,UDAIPUR F AND V,CAULIFLOWER,"2,000","3,000","4,000",10-09-2025
UTTAR PRADESH,BALRAMPUR APMC,BRINJAL,"1,200","1,200","1,200",10-09-2025
ANDHRA PRADESH,GUNTUR,CHILLI-5 A/C,"8,000","8,500","8,500",10-09-2025
CHHATTISGARH,RAJNANDGAON,WHEAT,"2,470","2,621","2,641",10-09-2025
HARYANA,ELLANABAD,ONION,"1,200","1,600","1,600",10-09-2025
HARYANA,FARIDABAD,BOTTLE GOURD,"1,200","1,200","1,200",10-09-2025
HARYANA,PUNDRI,BANANA AMRUTHAPANI,"2,200","2,500","2,500",10-09-2025
ODISHA,GUNUPUR,BEANS -CLUSTER,"4,600","4,600","4,600",10-09-2025
RAJASTHAN,PHALODI,CUMMIN,"18,210","18,210","18,230",10-09-2025
RAJASTHAN,TONK,CHANA (BENGAL GRAM),"5,300","5,570","5,570",10-09-2025
UTTAR PRADESH,BAREILLY,COLOCASIA VEGETABLE,"1,250","1,250","1,250",10-09-2025
UTTAR PRADESH,DEORIA,GREEN CHILLI,"4,050","4,050","4,050",10-09-2025
UTTARAKHAND,DEHRADUN,CAPSICUM,"1,300","1,300","1,300",10-09-2025
ANDHRA PRADESH,KURNOOL,SUN FLOWER SEEDS,"5,689","6,060","6,060",10-09-2025
HARYANA,CH DADRI,ONION,"1,600","1,800","1,800",10-09-2025
HARYANA,FEROZPUR JHIRKA APMC,POTATO,"3,200","3,200","3,200",10-09-2025
HARYANA,PUNDRI,TOMATO,"2,000","2,600","3,000",10-09-2025
HIMACHAL PRADESH,UNA,APPLE-RED ROYAL LARGE,"6,000","7,000","7,000",10-09-2025
ODISHA,BAHADAJHOLA,PUMPKIN,"3,000","3,000","3,000",10-09-2025
ODISHA,BIRAMAHARAJPUR,BRINJAL,"2,400","2,400","2,400",10-09-2025
ODISHA,KUCHINDA,BANANA,"2,000","2,000","2,000",10-09-2025
ODISHA,UDALA,POINTED GOURD (PARWAL),"3,000","3,000","3,000",10-09-2025
RAJASTHAN,AJMER F AND V,ARBI (COLACASIA),"1,900","1,904","1,904",10-09-2025
RAJASTHAN,AJMER F AND V,CUCUMBER,"1,700","2,500","2,512",10-09-2025
TAMIL NADU,MANALURPET,PADDY RNR (TN),"1,760","1,938","1,938",10-09-2025
UTTARAKHAND,KICHHA,BANANA,"1,600","1,600","1,600",10-09-2025
WEST BENGAL,SHEORAPHULI,PUMPKIN,"2,000","2,000","2,000",10-09-2025
HARYANA,THANESAR,BOTTLE GOURD,"1,000","1,000","2,000",10-09-2025
MAHARASHTRA,MALKAPUR,JOWAR,"1,700","2,000","2,000",10-09-2025
ODISHA,BARIPADA,BOTTLE GOURDE,"3,000","3,000","3,000",10-09-2025
ODISHA,GUNUPUR,CABBAGE,"3,600","3,600","3,600",10-09-2025
ODISHA,GUNUPUR,CAULIFLOWER,"4,200","4,200","4,200",10-09-2025
ODISHA,GUNUPUR,RIDGE GOURD (TURAI),"3,500","3,500","3,500",10-09-2025
ODISHA,GUNUPUR,BITTER GOURD,"3,600","3,600","3,600",10-09-2025
ODISHA,GUNUPUR,CARROT,"4,300","4,300","4,300",10-09-2025
ODISHA,GUNUPUR,DRUMSTICK,"3,600","3,600","3,600",10-09-2025
ODISHA,GUNUPUR,SWEET CORN,"3,600","3,600","3,600",10-09-2025
UTTARAKHAND,RAMNAGAR,TOMATO,"2,200","2,200","2,200",10-09-2025
CHHATTISGARH,RAJNANDGAON,LAKH/TEORA,"3,145","3,260","3,260",10-09-2025
HARYANA,DABWALI,APPLE,"1,600","5,000","6,500",10-09-2025
HIMACHAL PRADESH,SANTOSHGARH,ONION,"2,000","2,000","2,000",10-09-2025
ODISHA,BIRAMAHARAJPUR,TOMATO,"3,000","3,000","3,000",10-09-2025
RAJASTHAN,BARAN,URAD (BLACK GRAM),"4,401","5,270","5,270",10-09-2025
RAJASTHAN,BARMER,LEMON,"2,830","2,830","2,830",10-09-2025
RAJASTHAN,BIKANER F AND V,POMEGRANATE,"6,960","6,980","7,000",10-09-2025
RAJASTHAN,CHOMU F AND V,LEMON,"3,510","3,520","3,535",10-09-2025
RAJASTHAN,CHOMU F AND V,TINDA,"3,510","3,520","3,520",10-09-2025
RAJASTHAN,JALORE,GREEN CHILLI,"1,500","1,500","2,500",10-09-2025
RAJASTHAN,MALPURA,BAJRA,"2,150","2,200","2,200",10-09-2025
RAJASTHAN,SRIGANGANAGAR F AND V,ARBI (COLACASIA),"2,100","2,100","2,100",10-09-2025
RAJASTHAN,SRIKARANPUR,MOONG WHOLE (GREEN GRAM),"6,350","6,650","6,650",10-09-2025
TAMIL NADU,BOOTHAPADI,PADDY,"1,924","2,247","3,010",10-09-2025
UTTAR PRADESH,AYODHYA,BANANA,"1,890","1,900","1,980",10-09-2025
WEST BENGAL,SILIGURI REGULATED MARKET COMM,POTATO,"1,220","1,220","1,220",10-09-2025
GUJARAT,JHALOD,CHANA (BENGAL GRAM)-DESI,"6,500","6,500","6,500",10-09-2025
HARYANA,CH DADRI,TOMATO,"2,500","2,500","2,500",10-09-2025
HARYANA,SIRSA,ARBI (COLACASIA),"2,000","2,000","3,000",10-09-2025
HARYANA,THANESAR,BRINJAL,"2,000","2,500","2,500",10-09-2025
JAMMU AND KASHMIR,KANISPORA,PEAR,"4,000","4,000","4,000",10-09-2025
MADHYA PRADESH,HARDA,MAIZE,"2,040","2,040","2,040",10-09-2025
MADHYA PRADESH,JAORA,CHANA (BENGAL GRAM)-DESI,"5,071","5,071","5,642",10-09-2025
MAHARASHTRA,ANJANGAON SURJI,JOWAR,"1,452","1,562","1,963",10-09-2025
ODISHA,BALUGAON,PAPAYA,"1,500","1,500","1,500",10-09-2025
ODISHA,BARIPADA,BHINDI (LADIES FINGER),"4,500","4,500","4,500",10-09-2025
ODISHA,BARIPADA,PAPAYA,"2,000","2,000","2,000",10-09-2025
ODISHA,BARIPADA,POINTED GOURD (PARWAL),"4,000","4,000","4,000",10-09-2025
ODISHA,GUNUPUR,POINTED GOURD (PARWAL),"3,400","3,400","3,400",10-09-2025
ODISHA,GUNUPUR,PUMPKIN,"3,400","3,400","3,400",10-09-2025
ODISHA,GUNUPUR,BANANA,"4,000","4,000","4,000",10-09-2025
ODISHA,SARGIPALI,PUMPKIN,800,800,800,10-09-2025
ODISHA,UDALA,BITTER GOURD,"2,500","2,500","2,500",10-09-2025
RAJASTHAN,AJMER F AND V,ORANGE,"4,500","4,504","4,504",10-09-2025
RAJASTHAN,BHINMAL,CABBAGE,700,700,750,10-09-2025
RAJASTHAN,HANUMANGARH TOWN,WHEAT,"2,580","2,631","2,631",10-09-2025
RAJASTHAN,SRIGANGANAGAR F AND V,GINGER,"4,000","4,000","4,000",10-09-2025
TAMIL NADU,MUDHUKALATHUR,MILLET,"1,250","1,250","1,250",10-09-2025
TAMIL NADU,TINDIVANAM,URAD (BLACK GRAM),"4,200","6,300","6,466",10-09-2025
TAMIL NADU,VIKIRAVANDI,URAD (BLACK GRAM),"3,109","7,186","7,186",10-09-2025
UTTAR PRADESH,RAMPUR,GREEN CHILLI,"2,230","2,230","2,310",10-09-2025
UTTAR PRADESH,SHAHJAHANPUR,TOMATO,"3,000","3,000","3,000",10-09-2025
ANDHRA PRADESH,HINDUPUR,TAMARIND KARPULI,"16,200","16,200","17,000",10-09-2025
MAHARASHTRA,CHANDUR BAZAR,CHANA GRAM,"5,420","5,420","5,600",10-09-2025
ODISHA,BARIPADA,BITTER GOURD,"4,400","4,400","4,400",10-09-2025
ODISHA,BHANJANAGAR,CUCUMBER,"1,800","1,800","1,800",10-09-2025
